1098.47 0.155516 0.0422557 -10.0326 -0.0764 0.0382
1108.47 0.157509 0.0428217 -9.9079 -0.0764 0.0382
1118.47 0.157899 0.0429327 -9.78201 -0.0764 0.0382
1128.47 0.151855 0.0412168 -9.65497 -0.0764 0.0382
1138.47 0.163801 0.0446113 -9.52675 -0.0764 0.0382
1148.47 0.179587 0.0491141 -9.39738 -0.0764 0.0382
1158.47 0.172444 0.0470742 -9.26685 -0.0764 0.0382
1168.47 0.129466 0.0348879 -9.13515 -0.0764 0.0382
1178.47 0.110274 0.0295018 -9.00227 -0.0764 0.0382
1188.47 0.113105 0.0302938 -8.86824 -0.0764 0.0382
1198.47 0.134077 0.0361874 -8.73305 -0.0764 0.0382
1208.47 0.136915 0.0369883 -8.59668 -0.0764 0.0382
1218.47 0.16263 0.0442779 -8.45915 -0.0764 0.0382
1228.47 0.180362 0.0493356 -8.32047 -0.0764 0.0382
1238.47 0.166381 0.0453458 -8.18062 -0.0764 0.0382
1248.47 0.157759 0.0428928 -8.0396 -0.0764 0.0382
1258.47 0.132385 0.0357103 -7.89742 -0.0764 0.0382
1268.47 0.112401 0.0300968 -7.75407 -0.0764 0.0382
1278.47 0.105441 0.0281518 -7.60956 -0.0764 0.0382
1288.47 0.0998672 0.0265984 -7.46388 -0.0764 0.0382
1298.47 0.0920795 0.0244345 -7.31705 -0.0764 0.0382
1308.47 0.111759 0.029917 -7.16904 -0.0764 0.0382
1318.47 0.138487 0.0374324 -7.01987 -0.0764 0.0382
1328.47 0.117946 0.0316501 -6.86954 -0.0764 0.0382
1338.47 0.11421 0.0306032 -6.71803 -0.0764 0.0382
1348.47 0.115438 0.0255938 -6.56537 -0.0764 0.0382
1358.47 0.0606746 0.0146585 -6.41154 -0.0764 0.0382
1368.47 0.08187 0.02528 -6.25656 -0.0764 0.0382
1378.47 0.0963147 0.0169668 -6.1004 -0.0764 0.0382
1388.47 0.0656714 0.0197689 -5.94309 -0.0764 0.0382
1398.47 0.0605789 0.0227844 -5.78459 -0.0764 0.0382
1408.47 0.0729712 0.0231987 -5.62495 -0.0764 0.0382
1418.47 0.0602975 0.0202091 -5.46414 -0.0631024 0.0315512
1428.47 0.0432536 0.0101364 -5.30216 -0.069251 0.0346255
1438.47 0.0545355 0.0169797 -5.13902 -0.0687582 0.0343791
1448.47 0.0564464 0.0148122 -4.97472 -0.0692055 0.0346028
1458.47 0.052094 0.0129233 -4.80924 -0.0702281 0.0351141
1468.47 0.0540501 0.011207 -4.64261 -0.0707833 0.0353917
1478.47 0.0372048 0.00858937 -4.47481 -0.0707388 0.0353694
1488.47 0.0285977 0.00627007 -4.30585 -0.0715084 0.0357542
1498.47 0.0289368 0.00721764 -4.13571 -0.0734134 0.0367067
1508.47 0.0285195 0.00686835 -3.96442 -0.0744638 0.0372319
1518.47 0.0293234 0.00994676 -3.79196 -0.0762558 0.0381279
1528.47 0.0550796 0.0148848 -3.61835 -0.0808318 0.0404159
1538.47 0.0653023 0.0174822 -3.44356 -0.0824394 0.0412197
1548.47 0.0772123 0.0238926 -3.26761 -0.0837581 0.0418791
1558.47 0.0468853 0.0151353 -3.0905 -0.087568 0.043784
1568.47 0.0646533 0.0143573 -2.91222 -0.0916546 0.0458273
1578.47 0.0630069 0.0163123 -2.73277 -0.0948418 0.0474209
1588.47 0.0655078 0.013377 -2.55217 -0.0989176 0.0494588
1598.47 0.0297128 0.0116745 -2.37039 -0.0973984 0.0486992
1608.47 0.043043 0.010891 -2.18745 -0.0984161 0.049208
1618.47 0.047685 0.01209 -2.00336 -0.0967527 0.0483763
1628.47 0.0597992 0.0172207 -1.81808 -0.095727 0.0478635
1638.47 0.0405063 0.00870217 -1.63165 -0.0922623 0.0461311
1648.47 0.0250067 0.00802777 -1.44406 -0.0908323 0.0454162
1658.47 0.0272202 0.00641338 -1.25531 -0.0912682 0.0456341
1668.47 0.0219626 0.00493057 -1.06538 -0.0892552 0.0446276
1678.47 0.0274253 0.00559704 -0.874298 -0.0883308 0.0441654
1688.47 0.0236664 0.00624764 -0.682053 -0.087851 0.0439255
1698.47 0.0384189 0.00585253 -0.488632 -0.0888143 0.0444071
1708.47 0.0362821 0.0109999 -0.294052 -0.0909323 0.0454662
1718.47 0.0466785 0.0140449 -0.098297 -0.0908175 0.0454087
1728.47 0.0482153 0.015566 0.098602 -0.0908227 0.0454113
1738.47 0.0451946 0.0194443 0.296677 -0.0897328 0.0448664
1748.47 0.0491989 0.010518 0.495911 -0.0902269 0.0451135
1758.47 0.0433237 0.00777571 0.69632 -0.0883635 0.0441817
1768.47 0.0368187 0.0106442 0.897888 -0.0871418 0.0435709
1778.47 0.0291187 0.00776451 1.10062 -0.0879248 0.0439624
1788.47 0.0265954 0.0074258 1.30452 -0.0863641 0.043182
1798.47 0.0313964 0.00613889 1.50957 -0.0853617 0.0426808
1808.47 0.0211568 0.00433883 1.71581 -0.0849006 0.0424503
1818.47 0.0232899 0.00588244 1.92319 -0.0836904 0.0418452
1828.47 0.0271712 0.00684982 2.13174 -0.0827228 0.0413614
1838.47 0.0308155 0.00916085 2.34146 -0.0832555 0.0416277
1848.47 0.0383869 0.0100242 2.55234 -0.0839579 0.041979
1858.47 0.0529191 0.00971674 2.76439 -0.0856178 0.0428089
1868.47 0.0376082 0.0159089 2.9776 -0.0872653 0.0436327
1878.47 0.0471109 0.0111196 3.19197 -0.0880092 0.0440046
1888.47 0.0255519 0.00668387 3.40752 -0.0883679 0.0441839
1898.47 0.0248028 0.00547507 3.62422 -0.088977 0.0444885
1908.47 0.0284873 0.00769932 3.84209 -0.0879412 0.0439706
1918.47 0.0219999 0.00433188 4.06111 -0.0865421 0.0432711
1928.47 0.0218284 0.00516209 4.28131 -0.0854631 0.0427316
1938.47 0.030481 0.00647819 4.50267 -0.0854003 0.0427001
1948.47 0.0319477 0.0078097 4.72521 -0.0866524 0.0433262
1958.47 0.0435125 0.013178 4.9489 -0.0862537 0.0431269
1968.47 0.0517872 0.0104275 5.17375 -0.0841942 0.0420971
1978.47 0.0456297 0.0163531 5.39977 -0.0835351 0.0417676
1988.47 0.103522 0.0220969 5.62696 -0.0825676 0.0412838
1998.47 0.125575 0.039754 5.8553 -0.081904 0.040952
2008.47 0.0971488 0.019504 6.08481 -0.0818016 0.0409008
2018.47 0.0817012 0.0203612 6.31549 -0.0891012 0.0445506
2028.47 0.115475 0.0326619 6.54734 -0.0892374 0.0446187
2038.47 0.137953 0.0405051 6.78034 -0.0981691 0.0490845
2048.47 0.155949 0.0287134 7.01451 -0.10489 0.052445
2058.47 0.162278 0.041686 7.24985 -0.0871155 0.0435578
2068.47 0.111804 0.0373826 7.48634 -0.0862028 0.0431014
2078.47 0.0824921 0.0228665 7.724 -0.084529 0.0422645
2088.47 0.0439487 0.0118167 7.96283 -0.0827908 0.0413954
2098.47 0.0203099 0.00621274 8.20282 -0.0811829 0.0405915
2108.47 0.0183752 0.00496042 8.44399 -0.0803431 0.0401716
2118.47 0.0287297 0.00668283 8.6863 -0.0792529 0.0396265
2128.47 0.0330152 0.00619234 8.92978 -0.077733 0.0388665
2138.47 0.0233261 0.00665404 9.17444 -0.0775746 0.0387873
2148.47 0.0176238 0.00409576 9.42024 -0.0768826 0.0384413
2158.47 0.0188371 0.00620578 9.66722 -0.0751585 0.0375793
2168.47 0.0309669 0.00829113 9.91538 -0.074746 0.037373
2178.47 0.0362925 0.0111009 10.1647 -0.0738485 0.0369242
2188.47 0.0317113 0.00809331 10.4151 -0.0727058 0.0363529
2198.47 0.0342802 0.0100843 10.6668 -0.0723054 0.0361527
2208.47 0.0351431 0.00869914 10.9196 -0.0709903 0.0354952
2218.47 0.0206139 0.00634612 11.1736 -0.0694526 0.0347263
2228.47 0.021909 0.00670364 11.4287 -0.0677147 0.0338574
2238.47 0.0182342 0.00517225 11.685 -0.0662907 0.0331453
2248.47 0.0198984 0.00498439 11.9424 -0.0643199 0.0321599
2258.47 0.0182567 0.00461737 12.2011 -0.0608338 0.0304169
2268.47 0.0139469 0.0046345 12.4608 -0.0587974 0.0293987
2278.47 0.0153824 0.00344068 12.7218 -0.0577323 0.0288662
2288.47 0.0134493 0.00347515 12.9839 -0.0568153 0.0284077
2298.47 0.0133467 0.00280608 13.2472 -0.0557167 0.0278584
2308.47 0.0120187 0.00315576 13.5116 -0.0550378 0.0275189
2318.47 0.0158229 0.0043853 13.7772 -0.0551034 0.0275517
2328.47 0.0177471 0.00415293 14.044 -0.0559973 0.0279986
2338.47 0.0188045 0.00464663 14.312 -0.057544 0.028772
2348.47 0.0293349 0.0110762 14.5811 -0.0586535 0.0293268
2358.47 0.0384371 0.0128103 14.8513 -0.0599428 0.0299714
2368.47 0.0286225 0.0096173 15.1228 -0.0612391 0.0306196
2378.47 0.0298583 0.00588672 15.3953 -0.0606907 0.0303454
2388.47 0.0226008 0.00683495 15.6691 -0.05992 0.02996
2398.47 0.0227766 0.00469417 15.944 -0.0576602 0.0288301
2408.47 0.0180571 0.00410074 16.2201 -0.0582555 0.0291277
2418.47 0.0177847 0.00429247 16.4974 -0.0582139 0.0291069
2428.47 0.0125223 0.00372861 16.7758 -0.0572433 0.0286217
2438.47 0.0127867 0.0039609 17.0554 -0.0560529 0.0280265
2448.47 0.0140584 0.00356561 17.3361 -0.0539884 0.0269942
2458.47 0.0099734 0.00266841 17.618 -0.0514294 0.0257147
2468.47 0.0141441 0.00391968 17.9011 -0.049535 0.0247675
2478.47 0.0113009 0.00321569 18.1854 -0.046639 0.0233195
2488.47 0.016773 0.00333618 18.4708 -0.0464283 0.0232141
2498.47 0.0179905 0.0039511 18.7573 -0.0459883 0.0229942
2508.47 0.0210883 0.00566188 19.0451 -0.0764 0.0382
2518.47 0.0196829 0.00550049 19.3339 -0.0764 0.0382
2528.47 0.0222287 0.0054081 19.624 -0.0764 0.0382
2538.47 0.0226799 0.00470202 19.9152 -0.0764 0.0382
2548.47 0.0309223 0.0081376 20.2076 -0.0764 0.0382
2558.47 0.0232415 0.00592644 20.5012 -0.0764 0.0382
2568.47 0.0180926 0.00387496 20.7959 -0.0764 0.0382
2578.47 0.0190261 0.00572507 21.0918 -0.0764 0.0382
2588.47 0.0312148 0.0078887 21.3888 -0.0764 0.0382
2598.47 0.0222317 0.00553308 21.687 -0.0764 0.0382
2608.47 0.0184374 0.00455018 21.9864 -0.0764 0.0382
2618.47 0.0146423 0.00357621 22.2869 -0.0764 0.0382
2628.47 0.0118149 0.00285785 22.5887 -0.0764 0.0382
2638.47 0.0099412 0.00238596 22.8915 -0.0764 0.0382
2648.47 0.00926947 0.00221773 23.1956 -0.0764 0.0382
2658.47 0.010687 0.00257335 23.5007 -0.0764 0.0382
2668.47 0.0114044 0.00275415 23.8071 -0.0764 0.0382
2678.47 0.0120674 0.0029217 24.1146 -0.0764 0.0382
2688.47 0.012706 0.00308348 24.4234 -0.0764 0.0382
2698.47 0.0107128 0.00257984 24.7322 -0.0764 0.0382
2708.47 0.00858574 0.00204705 25.041 -0.0764 0.0382
2718.47 0.0109556 0.00264098 25.3498 -0.0764 0.0382
2728.47 0.0227855 0.00567721 25.6586 -0.0764 0.0382
2738.47 0.0552844 0.0143366 25.9674 -0.0764 0.0382
2748.47 0.0901224 0.023892 26.2762 -0.0764 0.0382
2758.47 0.101835 0.0271464 26.585 -0.0764 0.0382
2768.47 0.123085 0.0330928 26.8938 -0.0764 0.0382
2778.47 0.152149 0.0413 27.2026 -0.0764 0.0382
2788.47 0.126893 0.0341635 27.5114 -0.0764 0.0382
2798.47 0.119694 999 27.8202 -0.0764 0.0382
