1098.47 0.155516 0.0422557 -10.032600
1108.47 0.157509 0.0428217 -9.907900
1118.47 0.157899 0.0429327 -9.782010
1128.47 0.151855 0.0412168 -9.654970
1138.47 0.163801 0.0446113 -9.526750
1148.47 0.179587 0.0491141 -9.397380
1158.47 0.172444 0.0470742 -9.266850
1168.47 0.129466 0.0348879 -9.135150
1178.47 0.110274 0.0295018 -9.002270
1188.47 0.113105 0.0302938 -8.868240
1198.47 0.134077 0.0361874 -8.733050
1208.47 0.136915 0.0369883 -8.596680
1218.47 0.16263 0.0442779 -8.459150
1228.47 0.180362 0.0493356 -8.320470
1238.47 0.166381 0.0453458 -8.180620
1248.47 0.157759 0.0428928 -8.039600
1258.47 0.132385 0.0357103 -7.897420
1268.47 0.112401 0.0300968 -7.754070
1278.47 0.105441 0.0281518 -7.609560
1288.47 0.0998672 0.0265984 -7.463880
1298.47 0.0920795 0.0244345 -7.317050
1308.47 0.111759 0.029917 -7.169040
1318.47 0.138487 0.0374324 -7.019870
1328.47 0.117946 0.0316501 -6.869540
1338.47 0.11421 0.0306032 -6.718030
1348.47 0.115438 0.0255938 -6.565370
1358.47 0.0606746 0.0146585 -6.411540
1368.47 0.08187 0.02528 -6.256560
1378.47 0.0963147 0.0169668 -6.100400
1388.47 0.0656714 0.0197689 -5.943090
1398.47 0.0605789 0.0227844 -5.784590
1408.47 0.0721179 0.0231391 -5.624950
1418.47 0.0671118 0.0200317 -5.464140
1428.47 0.0452306 0.0101326 -5.302160
1438.47 0.0566074 0.0164944 -5.139020
1448.47 0.0596436 0.0148578 -4.974720
1458.47 0.0541584 0.0129645 -4.809240
1468.47 0.0559588 0.0111148 -4.642610
1478.47 0.0379528 0.00855137 -4.474810
1488.47 0.0283286 0.00646428 -4.305850
1498.47 0.0289834 0.00743769 -4.135710
1508.47 0.028449 0.00715317 -3.964420
1518.47 0.0290792 0.0101613 -3.791960
1528.47 0.0558657 0.015113 -3.618350
1538.47 0.0687779 0.0176638 -3.443560
1548.47 0.0790408 0.0248264 -3.267610
1558.47 0.045663 0.0151414 -3.090500
1568.47 0.0714216 0.0148881 -2.912220
1578.47 0.0651013 0.0163626 -2.732770
1588.47 0.0721729 0.0136072 -2.552170
1598.47 0.0313043 0.0117172 -2.370390
1608.47 0.045616 0.0105635 -2.187450
1618.47 0.0503653 0.0117526 -2.003360
1628.47 0.0609926 0.0167181 -1.818080
1638.47 0.0418056 0.00835683 -1.631650
1648.47 0.0247535 0.00793765 -1.444060
1658.47 0.0275006 0.0063418 -1.255310
1668.47 0.0219148 0.00493197 -1.065380
1678.47 0.0273286 0.00558291 -0.874298
1688.47 0.0235915 0.00628809 -0.682053
1698.47 0.0377889 0.00589376 -0.488632
1708.47 0.0362946 0.0104597 -0.294052
1718.47 0.0452502 0.0137456 -0.098297
1728.47 0.0471189 0.0154497 0.098602
1738.47 0.0445591 0.0193877 0.296677
1748.47 0.0479896 0.0103381 0.495911
1758.47 0.043194 0.00755486 0.696320
1768.47 0.0366564 0.0104737 0.897888
1778.47 0.0292225 0.00766373 1.100620
1788.47 0.0264521 0.00748467 1.304520
1798.47 0.0314294 0.00619393 1.509570
1808.47 0.0212229 0.00442857 1.715810
1818.47 0.0235608 0.00598724 1.923190
1828.47 0.0273919 0.00687878 2.131740
1838.47 0.0307953 0.00916047 2.341460
1848.47 0.0385104 0.00981189 2.552340
1858.47 0.053698 0.00943779 2.764390
1868.47 0.0370633 0.015109 2.977600
1878.47 0.047677 0.0105812 3.191970
1888.47 0.0254974 0.00653188 3.407520
1898.47 0.0247822 0.00539573 3.624220
1908.47 0.0293441 0.00761075 3.842090
1918.47 0.0224554 0.004317 4.061110
1928.47 0.0222575 0.00524077 4.281310
1938.47 0.0308757 0.00650265 4.502670
1948.47 0.0326011 0.00769304 4.725210
1958.47 0.0428825 0.0130771 4.948900
1968.47 0.0518008 0.0103459 5.173750
1978.47 0.0466899 0.0161662 5.399770
1988.47 0.10514 0.0219499 5.626960
1998.47 0.132031 0.0416762 5.855300
2008.47 0.105218 0.0228222 6.084810
2018.47 0.0885507 0.0222206 6.315490
2028.47 0.120431 0.0357012 6.547340
2038.47 0.135413 0.0466925 6.780340
2048.47 0.157598 0.033372 7.014510
2058.47 0.158485 0.0440094 7.249850
2068.47 0.110106 0.0385296 7.486340
2078.47 0.0824499 0.0223308 7.724000
2088.47 0.0435332 0.0110463 7.962830
2098.47 0.019755 0.00590014 8.202820
2108.47 0.0181019 0.00487487 8.443990
2118.47 0.0278769 0.00645871 8.686300
2128.47 0.033094 0.0059633 8.929780
2138.47 0.0232573 0.00640439 9.174440
2148.47 0.0176801 0.00394772 9.420240
2158.47 0.0188411 0.00605818 9.667220
2168.47 0.0310581 0.00799141 9.915380
2178.47 0.0359919 0.010516 10.164700
2188.47 0.0315001 0.00766564 10.415100
2198.47 0.0342371 0.00956784 10.666800
2208.47 0.0355859 0.00843569 10.919600
2218.47 0.0207382 0.00621855 11.173600
2228.47 0.0221369 0.00657694 11.428700
2238.47 0.0184996 0.00506471 11.685000
2248.47 0.0202606 0.00490644 11.942400
2258.47 0.0185778 0.00456984 12.201100
2268.47 0.0141438 0.00459037 12.460800
2278.47 0.0156098 0.00339576 12.721800
2288.47 0.0136892 0.00340065 12.983900
2298.47 0.0138514 0.00281609 13.247200
2308.47 0.0120751 0.00313119 13.511600
2318.47 0.0160877 0.00435114 13.777200
2328.47 0.0179403 0.00417956 14.044000
2338.47 0.0189719 0.00462649 14.312000
2348.47 0.0297294 0.0110319 14.581100
2358.47 0.0379086 0.0128513 14.851300
2368.47 0.0284569 0.00949731 15.122800
2378.47 0.0300316 0.00580241 15.395300
2388.47 0.0229121 0.00671309 15.669100
2398.47 0.0236246 0.00460039 15.944000
2408.47 0.0185521 0.0039743 16.220100
2418.47 0.0186285 0.00422292 16.497400
2428.47 0.0127842 0.00366653 16.775801
2438.47 0.0132169 0.00393704 17.055401
2448.47 0.0144818 0.00345896 17.336100
2458.47 0.0101905 0.00263062 17.618000
2468.47 0.0148699 0.00368437 17.901100
2478.47 0.0116584 0.0030197 18.185400
2488.47 0.0186641 0.00306845 18.470800
2498.47 0.0195554 0.00380126 18.757299
2508.47 0.0210883 0.00566188 19.045099
2518.47 0.0196829 0.00550049 19.333900
2528.47 0.0222287 0.0054081 19.624001
2538.47 0.0226799 0.00470202 19.915199
2548.47 0.0309223 0.0081376 20.207600
2558.47 0.0232415 0.00592644 20.501200
2568.47 0.0180926 0.00387496 20.795900
2578.47 0.0190261 0.00572507 21.091801
2588.47 0.0312148 0.0078887 21.388800
2598.47 0.0222317 0.00553308 21.687000
2608.47 0.0184374 0.00455018 21.986401
2618.47 0.0146423 0.00357621 22.286900
2628.47 0.0118149 0.00285785 22.588699
2638.47 0.0099412 0.00238596 22.891500
2648.47 0.00926947 0.00221773 23.195601
2658.47 0.010687 0.00257335 23.500700
2668.47 0.0114044 0.00275415 23.807100
2678.47 0.0120674 0.0029217 24.114599
2688.47 0.012706 0.00308348 24.423401
2698.47 0.0107128 0.00257984 24.732201
2708.47 0.00858574 0.00204705 25.041000
2718.47 0.0109556 0.00264098 25.349800
2728.47 0.0227855 0.00567721 25.658600
2738.47 0.0552844 0.0143366 25.967400
2748.47 0.0901224 0.023892 26.276199
2758.47 0.101835 0.0271464 26.584999
2768.47 0.123085 0.0330928 26.893801
2778.47 0.152149 0.0413 27.202600
2788.47 0.126893 0.0341635 27.511400
2798.47 0.119694 999.0000 27.820200
