1618.47 0.0497802 0.0121749 -2.00336 0 0 7.21621
1628.47 0.0624267 0.0173417 -1.81808 0 0 7.2034
1638.47 0.0422861 0.0087633 -1.63165 0 0 7.19018
1648.47 0.0261054 0.00808416 -1.44406 0 0 7.17652
1658.47 0.0284162 0.00645843 -1.25531 0 0 7.16241
1668.47 0.0229276 0.00496521 -1.06538 0 0 7.14783
1678.47 0.0286303 0.00563636 -0.874298 0 0 7.13275
1688.47 0.0247063 0.00629153 -0.682053 0 0 7.11715
1698.47 0.0401069 0.00589364 -0.488632 0 0 7.101
1708.47 0.0378763 0.0110772 -0.294052 0 0 7.08427
1718.47 0.0487295 0.0141436 -0.098297 0 0 7.06694
1728.47 0.0503338 0.0156753 0.098602 0 0 7.04897
1738.47 0.0471804 0.0195809 0.296677 0 0 7.03034
1748.47 0.0513606 0.0105919 0.495911 0 0 7.011
1758.47 0.0452273 0.00783033 0.69632 0 0 6.99092
1768.47 0.0384364 0.010719 0.897888 0 0 6.97007
1778.47 0.0303981 0.00781905 1.10062 0 0 6.94839
1788.47 0.0277639 0.00747796 1.30452 0 0 6.92584
1798.47 0.0327759 0.00618201 1.50957 0 0 6.90238
1808.47 0.0220864 0.00436931 1.71581 0 0 6.87795
1818.47 0.0243132 0.00592376 1.92319 0 0 6.8525
1828.47 0.028365 0.00689794 2.13174 0 0 6.82597
1838.47 0.0321695 0.0092252 2.34146 0 0 6.79831
1848.47 0.0400735 0.0100946 2.55234 0 0 6.76944
1858.47 0.0552443 0.009785 2.76439 0 0 6.7393
1868.47 0.0392606 0.0160207 2.9776 0 0 6.70781
1878.47 0.0491809 0.0111977 3.19197 0 0 6.6749
1888.47 0.0266746 0.00673082 3.40752 0 0 6.64048
1898.47 0.0258926 0.00551353 3.62422 0 0 6.60447
1908.47 0.029739 0.0077534 3.84209 0 0 6.56677
1918.47 0.0229665 0.00436231 4.06111 0 0 6.52729
1928.47 0.0227875 0.00519835 4.28131 0 0 6.48593
1938.47 0.0318203 0.0065237 4.50267 0 0 6.44259
1948.47 0.0333514 0.00786456 4.72521 0 0 6.39715
1958.47 0.0454243 0.0132706 4.9489 0 0 6.34951
1968.47 0.0540626 0.0105007 5.17375 0 0 6.29955
1978.47 0.0476346 0.016468 5.39977 0 0 6.24716
1988.47 0.108071 0.0222521 5.62696 0 0 6.19222
1998.47 0.131093 0.0400333 5.8553 0 0 6.13461
2008.47 0.101417 0.019641 6.08481 0 0 6.07424
2018.47 0.085291 0.0205042 6.31549 0 0 6.01099
2028.47 0.120549 0.0328913 6.54734 0 0 5.94479
2038.47 0.144014 0.0407896 6.78034 0 0 5.87554
2048.47 0.162801 0.0289151 7.01451 0 0 5.80319
2058.47 0.169408 0.0419788 7.24985 0 0 5.72771
2068.47 0.116716 0.0376452 7.48634 0 0 5.64908
2078.47 0.0861166 0.0230271 7.724 0 0 5.56733
2088.47 0.0458797 0.0118997 7.96283 0 0 5.48253
2098.47 0.0212023 0.00625638 8.20282 0 0 5.39478
2108.47 0.0191826 0.00499526 8.44399 0 0 5.30423
2118.47 0.029992 0.00672977 8.6863 0 0 5.21108
2128.47 0.0344658 0.00623584 8.92978 0 0 5.11559
2138.47 0.024351 0.00670078 9.17444 0 0 5.01807
2148.47 0.0183982 0.00412453 9.42024 0 0 4.91885
2158.47 0.0196648 0.00624937 9.66722 0 0 4.81834
2168.47 0.0323275 0.00834937 9.91538 0 0 4.71696
2178.47 0.0378871 0.0111789 10.1647 0 0 4.61516
2188.47 0.0331046 0.00815016 10.4151 0 0 4.51338
2198.47 0.0357864 0.0101551 10.6668 0 0 4.4121
2208.47 0.0366872 0.00876025 10.9196 0 0 4.31175
2218.47 0.0215196 0.0063907 11.1736 0 0 4.21276
2228.47 0.0228716 0.00675073 11.4287 0 0 4.1155
2238.47 0.0190354 0.00520858 11.685 0 0 4.02033
2248.47 0.0207727 0.0050194 11.9424 0 0 3.92755
2258.47 0.0190589 0.0046498 12.2011 0 0 3.83739
2268.47 0.0145597 0.00466706 12.4608 0 0 3.75005
2278.47 0.0160583 0.00346485 12.7218 0 0 3.66568
2288.47 0.0140402 0.00349956 12.9839 0 0 3.58438
2298.47 0.0139331 0.00282579 13.2472 0 0 3.5062
2308.47 0.0125468 0.00317793 13.5116 0 0 3.43117
2318.47 0.0165181 0.0044161 13.7772 0 0 3.35927
2328.47 0.0185269 0.0041821 14.044 0 0 3.29047
2338.47 0.0196307 0.00467927 14.312 0 0 3.22469
2348.47 0.0306238 0.011154 14.5811 0 0 3.16187
2358.47 0.0401259 0.0129003 14.8513 0 0 3.1019
2368.47 0.0298801 0.00968486 15.1228 0 0 3.04468
2378.47 0.0311702 0.00592807 15.3953 0 0 2.99011
2388.47 0.0235938 0.00688296 15.6691 0 0 2.93808
2398.47 0.0237774 0.00472714 15.944 0 0 2.88846
2408.47 0.0188505 0.00412955 16.2201 0 0 2.84114
2418.47 0.0185661 0.00432262 16.4974 0 0 2.79601
2428.47 0.0130725 0.0037548 16.7758 0 0 2.75296
2438.47 0.0133485 0.00398872 17.0554 0 0 2.71188
2448.47 0.0146761 0.00359066 17.3361 0 0 2.67266
2458.47 0.0104116 0.00268715 17.618 0 0 2.63522
2468.47 0.0147656 0.00394721 17.9011 0 0 2.59944
2478.47 0.0117974 0.00323828 18.1854 0 0 2.56524
2488.47 0.01751 0.00335962 18.4708 0 0 2.53254
2498.47 0.018781 0.00397885 18.7573 0 0 2.50125
2508.47 0.0220149 0.00570165 19.0451 0 0 2.50125
2518.47 0.0205477 0.00553913 19.3339 0 0 2.50125
2528.47 0.0232054 0.00544609 19.624 0 0 2.50125
2538.47 0.0236764 0.00473505 19.9152 0 0 2.50125
2548.47 0.032281 0.00819476 20.2076 0 0 2.50125
2558.47 0.0242627 0.00596807 20.5012 0 0 2.50125
2568.47 0.0188876 0.00390218 20.7959 0 0 2.50125
2578.47 0.0198621 0.00576529 21.0918 0 0 2.50125
2588.47 0.0325863 0.00794411 21.3888 0 0 2.50125
2598.47 0.0232085 0.00557195 21.687 0 0 2.50125
2608.47 0.0192475 0.00458214 21.9864 0 0 2.50125
2618.47 0.0152857 0.00360133 22.2869 0 0 2.50125
2628.47 0.012334 0.00287793 22.5887 0 0 2.50125
2638.47 0.010378 0.00240272 22.8915 0 0 2.50125
2648.47 0.00967675 0.00223331 23.1956 0 0 2.50125
2658.47 0.0111566 0.00259143 23.5007 0 0 2.50125
2668.47 0.0119055 0.0027735 23.8071 0 0 2.50125
2678.47 0.0125976 0.00294222 24.1146 0 0 2.50125
2688.47 0.0132643 0.00310514 24.4234 0 0 2.50125
2698.47 0.0111835 0.00259796 24.7322 0 0 2.50125
2708.47 0.00896298 0.00206143 25.041 0 0 2.50125
2718.47 0.011437 0.00265953 25.3498 0 0 2.50125
2728.47 0.0237866 0.00571709 25.6586 0 0 2.50125
2738.47 0.0577135 0.0144373 25.9674 0 0 2.50125
2748.47 0.0940822 0.0240598 26.2762 0 0 2.50125
2758.47 0.106309 0.0273371 26.585 0 0 2.50125
2768.47 0.128493 0.0333253 26.8938 0 0 2.50125
2778.47 0.158834 0.0415901 27.2026 0 0 2.50125
2788.47 0.132468 0.0344035 27.5114 0 0 2.50125
2798.47 0.124953 1006.02 27.8202 0 0 2.50125
