1098.47 0.14811 0.0443685 -10.0326
1108.47 0.150009 0.0449628 -9.9079
1118.47 0.15038 0.0450793 -9.78201
1128.47 0.144624 0.0432776 -9.65497
1138.47 0.156001 0.0468419 -9.52675
1148.47 0.171035 0.0515698 -9.39738
1158.47 0.164232 0.0494279 -9.26685
1168.47 0.123301 0.0366323 -9.13515
1178.47 0.105023 0.0309769 -9.00227
1188.47 0.107719 0.0318085 -8.86824
1198.47 0.127692 0.0379968 -8.73305
1208.47 0.130395 0.0388377 -8.59668
1218.47 0.154886 0.0464918 -8.45915
1228.47 0.171773 0.0518024 -8.32047
1238.47 0.158458 0.0476131 -8.18062
1248.47 0.150247 0.0450374 -8.0396
1258.47 0.126081 0.0374958 -7.89742
1268.47 0.107049 0.0316016 -7.75407
1278.47 0.10042 0.0295594 -7.60956
1288.47 0.0951116 0.0279283 -7.46388
1298.47 0.0876948 0.0256562 -7.31705
1308.47 0.106437 0.0314128 -7.16904
1318.47 0.131892 0.039304 -7.01987
1328.47 0.11233 0.0332326 -6.86954
1338.47 0.108771 0.0321334 -6.71803
1348.47 0.109941 0.0268735 -6.56537
1358.47 0.0577853 0.0153914 -6.41154
1368.47 0.0779714 0.026544 -6.25656
1378.47 0.0917283 0.0178151 -6.1004
1388.47 0.0625442 0.0207573 -5.94309
1398.47 0.0576942 0.0239236 -5.78459
1408.47 0.0694964 0.0243586 -5.62495
1418.47 0.0574262 0.0212196 -5.46414
1428.47 0.0411939 0.0106432 -5.30216
1438.47 0.0519386 0.0178287 -5.13902
1448.47 0.0537585 0.0155528 -4.97472
1458.47 0.0496133 0.0135695 -4.80924
1468.47 0.0514763 0.0117674 -4.64261
1478.47 0.0354331 0.00901884 -4.47481
1488.47 0.0272359 0.00658357 -4.30585
1498.47 0.0275589 0.00757852 -4.13571
1508.47 0.0271614 0.00721177 -3.96442
1518.47 0.027927 0.0104441 -3.79196
1528.47 0.0524568 0.015629 -3.61835
1538.47 0.0621927 0.0183563 -3.44356
1548.47 0.0735355 0.0250872 -3.26761
1558.47 0.0446527 0.0158921 -3.0905
1568.47 0.0615746 0.0150752 -2.91222
1578.47 0.0600066 0.0171279 -2.73277
1588.47 0.0623884 0.0140459 -2.55217
1598.47 0.0282979 0.0122582 -2.37039
1608.47 0.0409933 0.0114356 -2.18745
