1098.47 0.163292 0.0443685 -10.0326
1108.47 0.165384 0.0449628 -9.9079
1118.47 0.165794 0.0450793 -9.78201
1128.47 0.159448 0.0432776 -9.65497
1138.47 0.171991 0.0468419 -9.52675
1148.47 0.188566 0.0515698 -9.39738
1158.47 0.181066 0.0494279 -9.26685
1168.47 0.135939 0.0366323 -9.13515
1178.47 0.115788 0.0309769 -9.00227
1188.47 0.11876 0.0318085 -8.86824
1198.47 0.140781 0.0379968 -8.73305
1208.47 0.143761 0.0388377 -8.59668
1218.47 0.170762 0.0464918 -8.45915
1228.47 0.18938 0.0518024 -8.32047
1238.47 0.1747 0.0476131 -8.18062
1248.47 0.165647 0.0450374 -8.0396
1258.47 0.139004 0.0374958 -7.89742
1268.47 0.118021 0.0316016 -7.75407
1278.47 0.110713 0.0295594 -7.60956
1288.47 0.104861 0.0279283 -7.46388
1298.47 0.0966835 0.0256562 -7.31705
1308.47 0.117347 0.0314128 -7.16904
1318.47 0.145411 0.039304 -7.01987
1328.47 0.123843 0.0332326 -6.86954
1338.47 0.119921 0.0321334 -6.71803
1348.47 0.12121 0.0268735 -6.56537
1358.47 0.0637083 0.0153914 -6.41154
1368.47 0.0859635 0.026544 -6.25656
1378.47 0.10113 0.0178151 -6.1004
1388.47 0.068955 0.0207573 -5.94309
1398.47 0.0636078 0.0239236 -5.78459
1408.47 0.0766198 0.0243586 -5.62495
1418.47 0.0633124 0.0212196 -5.46414
1428.47 0.0454163 0.0106432 -5.30216
1438.47 0.0572623 0.0178287 -5.13902
1448.47 0.0592687 0.0155528 -4.97472
1458.47 0.0546987 0.0135695 -4.80924
1468.47 0.0567526 0.0117674 -4.64261
1478.47 0.039065 0.00901884 -4.47481
1488.47 0.0300276 0.00658357 -4.30585
1498.47 0.0303836 0.00757852 -4.13571
1508.47 0.0299455 0.00721177 -3.96442
1518.47 0.0307896 0.0104441 -3.79196
1528.47 0.0578336 0.015629 -3.61835
1538.47 0.0685674 0.0183563 -3.44356
1548.47 0.0810729 0.0250872 -3.26761
1558.47 0.0492296 0.0158921 -3.0905
1568.47 0.067886 0.0150752 -2.91222
1578.47 0.0661572 0.0171279 -2.73277
1588.47 0.0687832 0.0140459 -2.55217
1598.47 0.0311984 0.0122582 -2.37039
1608.47 0.0451951 0.0114356 -2.18745
1618.47 0.0500693 0.0126945 -2.00336
1628.47 0.0627892 0.0180817 -1.81808
1638.47 0.0425316 0.00913728 -1.63165
1648.47 0.026257 0.00842916 -1.44406
1658.47 0.0285812 0.00673405 -1.25531
